house_address,house_rental_area,house_orientation,house_layout,house_floor,house_rental_price,house_id,house_update_time,house_longitude,house_latitude,house_rental_method,house_tag,house_elevator,house_parking,house_water,house_electricity,house_gas,house_heating,create_time,city
鼓楼-许府巷-天正湖滨花园,61.90㎡,西,1室1厅1卫,中楼层（8层）,3600 元/月,NJ1606884026793066496,2022-08-04,118.78854418951,32.092224743055,整租,/近地铁/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:58:54,南京
鼓楼-许府巷-紫竹林,40.45㎡,南北,1室1厅1卫,高楼层（7层）,2300 元/月,NJ1611285624088690688,2022-08-10,118.779293,32.088906,整租,/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:59:03,南京
鼓楼-华侨路-君临国际,32.75㎡,北,1室1厅1卫,中楼层（35层）,3400 元/月,NJ1571434510669578240,2022-07-30,118.788754,32.055931,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:59:09,南京
鼓楼-热河南路-中海滨江U-BOX,51.08㎡,北,1室1厅1卫,低楼层（19层）,4600 元/月,NJ1572144312001495040,2022-08-09,118.747113,32.087913,整租,/精装/,有,租用车位,暂无数据,暂无数据,有,暂无数据,2022-08-12 17:59:15,南京
鼓楼-凤凰西街-天玺国际广场,62.01㎡,北,1室1厅1卫,低楼层（29层）,3900 元/月,NJ1572078560057753600,2022-08-10,118.736455,32.04944,整租,/精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 17:59:23,南京
鼓楼-湖南路-中商万豪,45.86㎡,东南,1室1厅1卫,低楼层（57层）,3000 元/月,NJ1572512171697373184,2022-08-01,118.77627990373,32.075681170992,整租,/精装/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 17:59:31,南京
鼓楼-三牌楼-三步两桥,28.93㎡,南,1室1厅1卫,中楼层（5层）,1800 元/月,NJ1610251232016859136,2022-08-11,118.76885,32.078756,整租,/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:59:34,南京
鼓楼-水佐岗-水佐岗48巷3号院,32.00㎡,北,1室1厅1卫,低楼层（3层）,2600 元/月,NJ1572852977830461440,2022-08-05,118.770923,32.076644,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:59:43,南京
鼓楼-龙江-新城市广场摩尔特区,52.72㎡,北,1室1厅1卫,中楼层（12层）,3200 元/月,NJ1572943189109637120,2022-08-10,118.74856,32.061073,整租,/近地铁/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:59:50,南京
鼓楼-热河南路-世茂滨江新城,83.00㎡,南,1室2厅1卫,低楼层（53层）,4000 元/月,NJ1611954542465777664,2022-08-11,118.74101,32.084308,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:59:59,南京
鼓楼-宁海路-金轮峰华,65.00㎡,南,1室0厅0卫,低楼层（35层）,11000 元/月,NJ1611973466087489536,2022-08-11,118.789845,32.059193,整租,/近地铁/非居住房屋/,有,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 18:00:07,南京
鼓楼-湖南路-西桥,40.00㎡,南,1室1厅1卫,高楼层（7层）,3000 元/月,NJ1574667965201121280,2022-08-08,118.77992445949,32.068154084177,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:00:13,南京
鼓楼-挹江门-太古山庄,68.00㎡,南北,1室1厅1卫,中楼层（10层）,3500 元/月,NJ1576487227897151488,2022-07-30,118.759354,32.086754,整租,/精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 18:00:18,南京
鼓楼-建宁路-阅江广场,60.18㎡,西北,1室0厅1卫,高楼层（28层）,2700 元/月,NJ1613442855672479744,2022-08-11,118.74972,32.094286,整租,/官方核验/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 18:00:24,南京
鼓楼-湖南路-中商万豪,50.00㎡,东南,1室1厅1卫,低楼层（57层）,3300 元/月,NJ1613434154177789952,2022-08-09,118.77627990373,32.075681170992,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:00:27,南京
鼓楼-龙江-白云园南片,44.89㎡,北,1室1厅1卫,高楼层（7层）,3000 元/月,NJ1578377442655993856,2022-08-06,118.74990575532,32.059342272047,整租,/近地铁/随时看房/动迁安置房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:00:35,南京
鼓楼-福建路-晶典国际,1951.19㎡,南,1室0厅0卫,低楼层（19层）,129000 元/月,NJ1578705234413223936,2022-08-07,118.760096,32.092389,整租,/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 18:00:41,南京
鼓楼-福建路-晶典国际,58.00㎡,南北,1室1厅1卫,低楼层（19层）,2900 元/月,NJ1618567713603452928,2022-07-31,118.760096,32.092389,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 18:00:43,南京
鼓楼-湖南路-中环国际,66.00㎡,东,1室1厅1卫,中楼层（55层）,3500 元/月,NJ1583403544776540160,2022-08-08,118.779767,32.072727,整租,/近地铁/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 18:00:51,南京
鼓楼-万达广场-苏宁慧谷,118.58㎡,南,1室1厅1卫,中楼层（44层）,6800 元/月,NJ1583376696407490560,2022-08-09,118.72957827694,32.038372524602,整租,/精装/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 18:01:00,南京
鼓楼-建宁路-锦绣江山花园南苑,32.24㎡,西北,1室1厅1卫,低楼层（11层）,2100 元/月,NJ1619560681302917120,2022-08-06,118.760435,32.107115,整租,//精装/随时看房/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 18:01:05,南京
鼓楼-湖南路-中环国际,64.63㎡,东南,1室1厅1卫,中楼层（55层）,4000 元/月,NJ1587702673338007552,2022-08-05,118.779767,32.072727,整租,/近地铁/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 18:01:08,南京
鼓楼-湖南路-中商万豪,80.00㎡,南,1室1厅1卫,低楼层（57层）,8000 元/月,NJ1621083553099939840,2022-07-31,118.77627990373,32.075681170992,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:01:12,南京
鼓楼-湖南路-中商万豪,64.00㎡,东南,1室1厅1卫,中楼层（57层）,3800 元/月,NJ1621140095404867584,2022-07-28,118.77627990373,32.075681170992,整租,/精装/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 18:01:19,南京
鼓楼-湖南路-中商万豪,57.65㎡,东南,1室1厅1卫,中楼层（57层）,2800 元/月,NJ1621475289466929152,2022-08-06,118.77627990373,32.075681170992,整租,//精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 18:01:27,南京
鼓楼-建宁路-证大大拇指广场,45.00㎡,西,1室1厅1卫,低楼层（31层）,3000 元/月,NJ1589933431297409024,2022-08-08,118.748667,32.096799,整租,/精装/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 18:01:32,南京
鼓楼-热河南路-世茂滨江新城,80.00㎡,南,1室1厅1卫,高楼层（26层）,3900 元/月,NJ1590673990613991424,2022-08-10,118.74101,32.084308,整租,/精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 18:01:41,南京
鼓楼-华侨路-金轮国际广场,58.00㎡,南,1室1厅1卫,高楼层（40层）,5000 元/月,NJ1621860839474593792,2022-08-11,118.786832,32.048654,整租,/近地铁/精装/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 18:01:48,南京
鼓楼-湖南路-西桥,30.00㎡,南,1室1厅1卫,低楼层（6层）,7500 元/月,NJ1622877421344653312,2022-08-06,118.77992445949,32.068154084177,整租,/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:01:56,南京
鼓楼-小市-复地新都荟,45.00㎡,南,1室1厅1卫,高楼层（7层）,2500 元/月,NJ1623980907134189568,2022-08-11,118.80563260665,32.108727695538,整租,/精装/随时看房/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 18:02:05,南京
鼓楼-小市-恒基金满庭,50.00㎡,南,1室1厅1卫,低楼层（6层）,2200 元/月,NJ2828092750736392192,2022-08-07,118.80803031509,32.109020941231,整租,/官方核验/近地铁/,有,免费使用,民水,民电,有,暂无数据,2022-08-12 18:02:11,南京
鼓楼-福建路-中海凯旋门,45.00㎡,南北,1室1厅1卫,高楼层（34层）,3200 元/月,NJ2834576578279907328,2022-08-09,118.76104250359,32.091399453839,整租,/官方核验/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:02:17,南京
鼓楼-华侨路-金轮国际广场,217.50㎡,南,1室1厅0卫,中楼层（40层）,25000 元/月,NJ2847949964624543744,2022-08-06,118.786832,32.048654,整租,/官方核验/近地铁/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 18:02:23,南京
鼓楼-湖南路-人和街,30.00㎡,南,1室1厅1卫,高楼层（5层）,2900 元/月,NJ2851462112096821248,2022-08-04,118.777391,32.074784,整租,/官方核验/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:02:26,南京
鼓楼-宁海路-西康路3号,42.00㎡,南,1室1厅1卫,中楼层（5层）,2950 元/月,NJ2859417479581802496,2022-08-01,118.76795416478,32.063707688814,整租,/官方核验/近地铁/,无,暂无数据,民水,民电,无,暂无数据,2022-08-12 18:02:32,南京
鼓楼-宁海路-金轮峰华,62.00㎡,南,1室1厅1卫,低楼层（35层）,9000 元/月,NJ2865944436524204032,2022-08-08,118.789845,32.059193,整租,/官方核验/近地铁/随时看房/非居住房屋/,有,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 18:02:35,南京
鼓楼-五塘广场-星河广场,61.00㎡,南,1室1厅1卫,高楼层（6层）,1900 元/月,NJ2866476786546647040,2022-08-09,118.78026246245,32.113522123362,整租,/官方核验/近地铁/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 18:02:38,南京
鼓楼-建宁路-证大大拇指广场,40.61㎡,北,1室1厅1卫,中楼层（31层）,2800 元/月,NJ2865448136351162368,2022-08-10,118.748667,32.096799,整租,/精装/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 18:02:40,南京
鼓楼-挹江门-虎踞北路183号,39.00㎡,南北,1室1厅1卫,高楼层（4层）,2800 元/月,NJ2873759342983913472,2022-08-09,118.75988802985,32.088249528922,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:02:49,南京
鼓楼-湖南路-青云巷(鼓楼),48.00㎡,南,1室1厅1卫,高楼层（4层）,3000 元/月,NJ2878227957065981952,2022-08-11,118.787676,32.07241,整租,/近地铁/,无,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 18:02:52,南京
鼓楼-湖南路-金山大厦,73.79㎡,东南,1室1厅0卫,低楼层（30层）,3500 元/月,NJ1579329546245636096,2022-08-10,118.778815,32.07462,整租,/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 18:02:55,南京
鼓楼-建宁路-证大大拇指广场,37.00㎡,西,1室1厅1卫,高楼层（31层）,2650 元/月,NJ1613158981667127296,2022-08-08,118.748667,32.096799,整租,//精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:03:03,南京
鼓楼-建宁路-深业滨江半岛,60.00㎡,北,1室1厅1卫,中楼层（34层）,3000 元/月,NJ1579726802765479936,2022-08-11,118.74586466497,32.10322070572,整租,/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:03:11,南京
鼓楼-华侨路-君临国际,39.00㎡,西,1室1厅1卫,低楼层（35层）,3400 元/月,NJ1579086965309964288,2022-08-08,118.788754,32.055931,整租,/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 18:03:18,南京
鼓楼-小市-燕语华庭,80.00㎡,南,1室1厅0卫,低楼层（12层）,5200 元/月,NJ1579758154235772928,2022-08-07,118.794577,32.102854,整租,/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:03:24,南京
鼓楼-湖南路-玄武湖金茂广场,78.00㎡,北,1室2厅1卫,低楼层（38层）,6000 元/月,NJ1580414962419892224,2022-08-06,118.789864,32.078877,整租,/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 18:03:27,南京
鼓楼-热河南路-中海滨江U-BOX,60.00㎡,南,1室1厅1卫,高楼层（19层）,3500 元/月,NJ1615310003571261440,2022-08-08,118.747113,32.087913,整租,/精装/,有,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 18:03:35,南京
鼓楼-三牌楼-虹桥中心,80.00㎡,南,1室1厅1卫,中楼层（22层）,5000 元/月,NJ1615643276587565056,2022-08-11,118.768974,32.082774,整租,/精装/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 18:03:43,南京
鼓楼-热河南路-中海滨江U-LIVE,50.00㎡,东,1室1厅1卫,低楼层（20层）,4000 元/月,NJ1617850002451726336,2022-08-10,118.747208,32.087878,整租,/精装/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 18:03:47,南京
鼓楼-宁海路-南秀大厦,45.00㎡,南,1室1厅1卫,高楼层（28层）,3600 元/月,NJ1617856884117602304,2022-08-06,118.77978101239,32.060121821315,整租,/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:03:56,南京
鼓楼-华侨路-金鹏大厦,46.46㎡,北,1室1厅0卫,低楼层（18层）,3500 元/月,NJ1585232090771750912,2022-08-09,118.77815,32.049229,整租,/近地铁/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:03:59,南京
鼓楼-三牌楼-三牌楼大街,40.00㎡,南北,1室1厅1卫,高楼层（7层）,2100 元/月,NJ1585962789426429952,2022-08-06,118.771828,32.08668,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:04:02,南京
鼓楼-凤凰西街-中海凤凰熙岸玺荟,57.12㎡,西南,1室1厅1卫,中楼层（29层）,4500 元/月,NJ1619965681585881088,2022-08-08,118.759233,32.04974,整租,/近地铁/精装/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 18:04:06,南京
鼓楼-凤凰西街-辰龙广场,46.00㎡,西,1室1厅1卫,高楼层（27层）,2800 元/月,NJ1587064941808975872,2022-08-08,118.74498,32.05111,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 18:04:12,南京
鼓楼-湖南路-中商万豪,59.78㎡,东西,1室1厅1卫,高楼层（57层）,3100 元/月,NJ1589497056471285760,2022-08-10,118.77627990373,32.075681170992,整租,/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:04:19,南京
鼓楼-建宁路-中央金地广场,140.00㎡,东南,1室1厅1卫,低楼层（19层）,5600 元/月,NJ1620647671813373952,2022-07-28,118.775955,32.098536,整租,/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 18:04:28,南京
鼓楼-华侨路-拉萨路,34.00㎡,南,1室1厅1卫,高楼层（6层）,3200 元/月,NJ1620746534280757248,2022-07-31,118.777157,32.053908,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:04:35,南京
鼓楼-许府巷-紫竹林21号,25.00㎡,南北,1室1厅1卫,低楼层（3层）,1800 元/月,NJ1589455489970733056,2022-08-05,118.779472,32.089028,整租,/随时看房/,无,租用车位,暂无数据,暂无数据,有,暂无数据,2022-08-12 18:04:44,南京
鼓楼-凤凰西街-中海凤凰熙岸玺荟,57.22㎡,东,1室1厅1卫,中楼层（29层）,4200 元/月,NJ1589201313072152576,2022-08-03,118.759233,32.04974,整租,/近地铁/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 18:04:48,南京
鼓楼-建宁路-锦绣江山东苑,66.11㎡,南,1室1厅1卫,低楼层（11层）,2700 元/月,NJ1592373074815090688,2022-08-10,118.76052147102,32.107975036472,整租,/,有,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 18:04:56,南京
鼓楼-三牌楼-三步两桥,28.90㎡,南,1室1厅1卫,中楼层（5层）,2000 元/月,NJ1591319109717458944,2022-08-11,118.76885,32.078756,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:05:01,南京
鼓楼-湖南路-湖北路,28.00㎡,南北,1室0厅0卫,低楼层（7层）,3000 元/月,NJ1594175926046818304,2022-08-11,118.784297,32.07241,整租,/近地铁/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:05:08,南京
鼓楼-湖南路-山西南村小区,36.00㎡,南,1室1厅1卫,低楼层（7层）,3280 元/月,NJ1594273889569996800,2022-08-07,118.777768,32.071484,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:05:12,南京
鼓楼-龙江-阳光金峰阁,39.59㎡,南,1室1厅1卫,低楼层（19层）,2100 元/月,NJ1623597798328893440,2022-08-11,118.74708613959,32.062654234194,整租,/近地铁/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:05:16,南京
鼓楼-湖南路-挹华里,30.00㎡,南,1室0厅1卫,低楼层（6层）,2400 元/月,NJ1592515171115335680,2022-08-06,118.779787,32.068506,整租,/近地铁/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:05:23,南京
鼓楼-湖南路-中商万豪,37.94㎡,南,1室1厅1卫,中楼层（57层）,2500 元/月,NJ1625053840657088512,2022-08-06,118.77627990373,32.075681170992,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:05:31,南京
鼓楼-华侨路-君临国际,41.36㎡,西,1室0厅1卫,高楼层（35层）,3100 元/月,NJ1652188784248225792,2022-08-08,118.788754,32.055931,整租,//随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 18:05:41,南京
鼓楼-龙江-新城市广场摩尔特区,48.54㎡,南,1室1厅1卫,高楼层（12层）,2800 元/月,NJ1644621143996366848,2022-08-11,118.74856,32.061073,整租,//近地铁/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:05:49,南京
鼓楼-建宁路-证大阅公馆,40.00㎡,南,1室1厅1卫,高楼层（23层）,2800 元/月,NJ1643919294506991616,2022-08-10,118.749045,32.09896,整租,/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 18:05:56,南京
鼓楼-金陵小区-金陵新四村,49.00㎡,南,1室1厅1卫,高楼层（6层）,1800 元/月,NJ1652994966093299712,2022-08-11,118.76688696687,32.114846963872,整租,/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:05:58,南京
鼓楼-建宁路-龙湖春江紫宸,38.33㎡,西,1室0厅0卫,高楼层（2层）,2300 元/月,NJ1645763391324684288,2022-08-11,118.743574,32.096811,整租,/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 18:06:02,南京
鼓楼-凤凰西街-金地苑,43.70㎡,南,1室1厅1卫,中楼层（7层）,4000 元/月,NJ2820241241315213312,2022-08-09,118.75268998202,32.048701315181,整租,/官方核验/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:06:05,南京
鼓楼-龙江-丽晶国际,40.00㎡,东北,1室1厅1卫,高楼层（25层）,2550 元/月,NJ2789139835267588096,2022-08-11,118.754417,32.073377,整租,/官方核验/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 18:06:13,南京
鼓楼-许府巷-长江新村40号,40.00㎡,南,1室1厅1卫,低楼层（3层）,3300 元/月,NJ2791265983262892032,2022-07-30,118.78332435417,32.088518703516,整租,/官方核验/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 18:06:19,南京
